Recall,Precision,Threshold
0.8688524590163934,0.8760330578512396,0.34167009592056274
0.8688524590163934,0.8833333333333333,0.35750967264175415
0.8688524590163934,0.8907563025210085,0.3653767704963684
0.8688524590163934,0.8983050847457628,0.37297987937927246
0.8688524590163934,0.905982905982906,0.38645076751708984
0.860655737704918,0.9051724137931034,0.4021154046058655
0.8524590163934426,0.9043478260869565,0.4206300377845764
0.8524590163934426,0.9203539823008849,0.4357229471206665
0.8524590163934426,0.9285714285714286,0.5443423986434937
0.8524590163934426,0.9369369369369369,0.5582339763641357
0.8524590163934426,0.9454545454545454,0.5987032055854797
0.8442622950819673,0.944954128440367,0.6124708652496338
0.8442622950819673,0.9537037037037037,0.6518114805221558
0.8360655737704918,0.9532710280373832,0.6534805297851562
0.8278688524590164,0.9528301886792453,0.7100852727890015
0.819672131147541,0.9523809523809523,0.7339169979095459
0.8114754098360656,0.9519230769230769,0.7352498769760132
0.8114754098360656,0.9611650485436893,0.7446597218513489
0.8032786885245902,0.9607843137254902,0.7459752559661865
0.7950819672131147,0.9603960396039604,0.7740962505340576
0.7868852459016393,0.96,0.7800697684288025
0.7786885245901639,0.9595959595959596,0.8147530555725098
0.7704918032786885,0.9591836734693877,0.8209035992622375
0.7622950819672131,0.9587628865979382,0.8247799277305603
0.7540983606557377,0.9583333333333334,0.8373503088951111
0.7459016393442623,0.9578947368421052,0.8441159129142761
0.7295081967213115,0.956989247311828,0.8465897440910339
0.7213114754098361,0.9565217391304348,0.8497553467750549
0.7131147540983607,0.9560439560439561,0.854921281337738
0.7049180327868853,0.9555555555555556,0.8562206625938416
0.7049180327868853,0.9662921348314607,0.856447160243988
0.6967213114754098,0.9659090909090909,0.8596683740615845
0.6885245901639344,0.9655172413793104,0.8623901009559631
0.680327868852459,0.9651162790697675,0.8627349138259888
0.6721311475409836,0.9647058823529412,0.863326907157898
0.6639344262295082,0.9642857142857143,0.8650313019752502
0.6557377049180327,0.963855421686747,0.8684041500091553
0.6475409836065574,0.9634146341463414,0.869450569152832
0.6475409836065574,0.9753086419753086,0.8738783001899719
0.639344262295082,0.975,0.875695526599884
0.6311475409836066,0.9746835443037974,0.8777052164077759
0.6229508196721312,0.9743589743589743,0.8791333436965942
0.6147540983606558,0.974025974025974,0.8798559904098511
0.6065573770491803,0.9736842105263158,0.8812206983566284
0.5983606557377049,0.9733333333333334,0.8818386197090149
0.5901639344262295,0.972972972972973,0.896655797958374
0.5245901639344263,0.9696969696969697,0.8986879587173462
0.5163934426229508,0.9692307692307692,0.9050583243370056
0.5,0.9682539682539683,0.9059661626815796
0.4918032786885246,0.967741935483871,0.9092113971710205
0.4918032786885246,0.9836065573770492,0.9105544090270996
0.48360655737704916,0.9833333333333333,0.9112939238548279
0.47540983606557374,0.9830508474576272,0.9134496450424194
0.45901639344262296,0.9824561403508771,0.9165687561035156
0.45081967213114754,0.9821428571428571,0.9172275066375732
0.4426229508196721,0.9818181818181818,0.9180252552032471
0.4344262295081967,0.9814814814814815,0.9189563989639282
0.4344262295081967,1.0,0.9192051291465759
0.4262295081967213,1.0,0.9224478602409363
0.4180327868852459,1.0,0.9225460886955261
0.4098360655737705,1.0,0.9228345155715942
0.4016393442622951,1.0,0.9241942167282104
0.38524590163934425,1.0,0.9251683950424194
0.3770491803278688,1.0,0.929162859916687
0.36885245901639346,1.0,0.9343401789665222
0.36065573770491804,1.0,0.9344592690467834
0.3524590163934426,1.0,0.9353340268135071
0.3442622950819672,1.0,0.9378839135169983
0.3360655737704918,1.0,0.9382489323616028
0.32786885245901637,1.0,0.9397950768470764
0.319672131147541,1.0,0.9413772821426392
0.3114754098360656,1.0,0.9422754645347595
0.30327868852459017,1.0,0.942314088344574
0.29508196721311475,1.0,0.945580005645752
0.27049180327868855,1.0,0.9533410668373108
0.2540983606557377,1.0,0.955166757106781
0.21311475409836064,1.0,0.9582006931304932
0.19672131147540983,1.0,0.9622372388839722
0.1885245901639344,1.0,0.9631019234657288
0.14754098360655737,1.0,0.9633461236953735
0.13934426229508196,1.0,0.9670518636703491
0.13114754098360656,1.0,0.9684475064277649
0.09836065573770492,1.0,0.970209538936615
0.09016393442622951,1.0,0.9702409505844116
0.08196721311475409,1.0,0.9708600044250488
0.07377049180327869,1.0,0.9742088913917542
0.06557377049180328,1.0,0.9754238724708557
0.05737704918032787,1.0,0.9810734987258911
0.04918032786885246,1.0,0.9824314713478088
0.040983606557377046,1.0,0.9896906614303589
0.03278688524590164,1.0,0.9927000403404236
0.02459016393442623,1.0,0.9949784874916077
0.01639344262295082,1.0,0.995205819606781
0.00819672131147541,1.0,0.9959200620651245
0.0,1.0,1.0
